id,id1,id2,name1,name2,atr
127,104,45,Obrdlíková Juliana,Palackého univerzita v Olomouci,1800-1948
128,104,58,Obrdlíková Juliana,Vysoká škola sociální v Brně,1800-1948
129,104,65,Obrdlíková Juliana,Masarykova sociologická společnost,1800-1948
130,104,71,Obrdlíková Juliana,Sociologická knihovna MSS,1800-1948
131,105,41,Ovesný Miroslav,Masarykova univerzita v Brně,1800-1948
132,106,39,Pavlík Zdeněk,Karlova univerzita v Praze,1800-1948
133,108,39,Petrusek Miloslav,Karlova univerzita v Praze,1800-1948
134,109,65,Pistorius Theodor,Masarykova sociologická společnost,1800-1948
135,111,39,Potůček Martin,Karlova univerzita v Praze,1800-1948
136,111,41,Potůček Martin,Masarykova univerzita v Brně,1800-1948
137,117,5,Reich Edvard,Československá akademie zemědělská,1800-1948
138,117,42,Reich Edvard,Mendelova univerzita v Brně,1800-1948
139,118,33,Reyl František,Biskupské semináře,1800-1948
140,123,39,Řehák Jan,Karlova univerzita v Praze,1800-1948
141,125,39,Sedláček Oto,Karlova univerzita v Praze,1800-1948
142,127,20,Schoenbaum Emil,Sociální ústav ČSR,1800-1948
143,132,41,Solař Josef,Masarykova univerzita v Brně,1800-1948
144,133,33,Soldát Alois,Biskupské semináře,1800-1948
145,134,67,Sorokin Pitirim Alexandrovič,Sociologický kruh posluchačů vysokých škol pražských,1800-1948
146,136,43,Stark Werner,Německá univerzita v Praze,1800-1948
147,137,71,Strmiska Zdeněk,Sociologická knihovna MSS,1800-1948
148,138,41,Střítecký Jaroslav,Masarykova univerzita v Brně,1800-1948
149,141,23,Svoboda Ludvík,Ústav pro sociální a hospodářskou výchovu ČSS,1800-1948
150,141,39,Svoboda Ludvík,Karlova univerzita v Praze,1800-1948
151,141,65,Svoboda Ludvík,Masarykova sociologická společnost,1800-1948
152,142,21,Šapoval Mykyta,Ukrajinský sociologický ústav,1800-1948
153,142,48,Šapoval Mykyta,Ukrajinská svobodná univerzita v Praze,1800-1948
154,143,39,Šiklová Jiřina,Karlova univerzita v Praze,1800-1948
155,144,17,Šíma Jaroslav,Sociologický ústav ČSS,1800-1948
156,144,47,Šíma Jaroslav,Svobodná škola politických nauk v Praze,1800-1948
157,144,65,Šíma Jaroslav,Masarykova sociologická společnost,1800-1948
158,145,65,Škrach Vasil Kaprálek,Masarykova sociologická společnost,1800-1948
159,145,71,Škrach Vasil Kaprálek,Sociologická knihovna MSS,1800-1948
160,146,65,Šmejkal Karel,Masarykova sociologická společnost,1800-1948
161,146,71,Šmejkal Karel,Sociologická knihovna MSS,1800-1948
162,148,33,Šrámek Jan,Biskupské semináře,1800-1948
163,150,5,Štefánek Anton,Československá akademie zemědělská,1800-1948
164,150,40,Štefánek Anton,Komenského univerzita v Bratislavě,1800-1948
165,150,65,Štefánek Anton,Masarykova sociologická společnost,1800-1948
166,151,20,Štern Evžen,Sociální ústav ČSR,1800-1948
167,152,5,Tauber Jan Bohumil,Československá akademie zemědělská,1800-1948
168,152,36,Tauber Jan Bohumil,České vysoké učení technické v Praze,1800-1948
169,154,20,Teltšík Rudolf,Sociální ústav ČSR,1800-1948
170,155,39,Tlustý Vojtěch,Karlova univerzita v Praze,1800-1948
171,156,39,Tomeš Igor,Karlova univerzita v Praze,1800-1948
172,157,41,Trapl Miloslav,Masarykova univerzita v Brně,1800-1948
173,157,45,Trapl Miloslav,Palackého univerzita v Olomouci,1800-1948
174,159,36,Uhlíř Antonín,České vysoké učení technické v Praze,1800-1948
175,159,65,Uhlíř Antonín,Masarykova sociologická společnost,1800-1948
176,160,14,Ullrich Zdeněk,Slezský ústav v Praze,1800-1948
177,160,19,Ullrich Zdeněk,Státní úřad statistický,1800-1948
178,160,28,Ullrich Zdeněk,Vojenský sociologický kruh,1800-1948
179,160,39,Ullrich Zdeněk,Karlova univerzita v Praze,1800-1948
180,160,56,Ullrich Zdeněk,Vysoká škola politická a sociální v Praze,1800-1948
181,160,65,Ullrich Zdeněk,Masarykova sociologická společnost,1800-1948
