ID,ID1,ID2,NAME1,NAME2,ATR
65,2,21,1901-1930,Fajfr František,37++Statistický obzor
65,2,37,1901-1930,Statistický obzor,21++Fajfr František
66,2,24,1901-1930,Fischer Josef Ludvík,5++Česká mysl
66,2,5,1901-1930,Česká mysl,24++Fischer Josef Ludvík
67,2,24,1901-1930,Fischer Josef Ludvík,32++Sociologická revue
67,2,32,1901-1930,Sociologická revue,24++Fischer Josef Ludvík
68,2,27,1901-1930,Foustka Břetislav,5++Česká mysl
68,2,5,1901-1930,Česká mysl,27++Foustka Břetislav
69,2,27,1901-1930,Foustka Břetislav,14++Naše doba
69,2,14,1901-1930,Naše doba,27++Foustka Břetislav
70,2,27,1901-1930,Foustka Břetislav,32++Sociologická revue
70,2,32,1901-1930,Sociologická revue,27++Foustka Břetislav
71,2,27,1901-1930,Foustka Břetislav,45++Parlament (časopis)
71,2,45,1901-1930,Parlament (časopis),27++Foustka Břetislav
72,2,33,1901-1930,Galla Karel,32++Sociologická revue
72,2,32,1901-1930,Sociologická revue,33++Galla Karel
73,2,39,1901-1930,Hanáček Jaroslav,32++Sociologická revue
73,2,32,1901-1930,Sociologická revue,39++Hanáček Jaroslav
74,2,46,1901-1930,Chalupný Emanuel,4++Časopis Svobodné školy politických nauk v Praze
74,2,4,1901-1930,Časopis Svobodné školy politických nauk v Praze,46++Chalupný Emanuel
75,2,46,1901-1930,Chalupný Emanuel,27++Sociální revue
75,2,27,1901-1930,Sociální revue,46++Chalupný Emanuel
76,2,46,1901-1930,Chalupný Emanuel,32++Sociologická revue
76,2,32,1901-1930,Sociologická revue,46++Chalupný Emanuel
77,2,56,1901-1930,Kaizl Josef,14++Naše doba
77,2,14,1901-1930,Naše doba,56++Kaizl Josef
78,2,69,1901-1930,Korčák Jaromír,37++Statistický obzor
78,2,37,1901-1930,Statistický obzor,69++Korčák Jaromír
79,2,70,1901-1930,Kozák Jan Blahoslav,5++Česká mysl
79,2,5,1901-1930,Česká mysl,70++Kozák Jan Blahoslav
80,2,72,1901-1930,Král Josef,5++Česká mysl
80,2,5,1901-1930,Česká mysl,72++Král Josef
