id,id1,id2,name1,name2
261,94,46,Mertl Jan,Chalupný Emanuel
262,94,112,Mertl Jan,Potužil František
263,94,145,Mertl Jan,Škrach Vasil Kaprálek
264,94,160,Mertl Jan,Ullrich Zdeněk
265,94,174,Mertl Jan,Ziegler Heinz Otto
266,96,82,Modráček František,Macek Josef
267,96,151,Modráček František,Štern Evžen
268,97,71,Možný Ivo,Köttner Mojmír
269,97,93,Možný Ivo,Matějů Petr
270,98,8,Musil Jiří,Boháč Antonín
271,98,139,Musil Jiří,Suda Zdeněk
272,98,160,Musil Jiří,Ullrich Zdeněk
273,99,149,Nehněvajsa Jiří,Šrubař Ilja
274,100,6,Nejedlý Zdeněk,Bláha Inocenc Arnošt
275,100,13,Nejedlý Zdeněk,Čapek Karel
276,100,19,Nejedlý Zdeněk,Durdík Josef
277,100,24,Nejedlý Zdeněk,Fischer Josef Ludvík
278,100,58,Nejedlý Zdeněk,Kalandra Záviš
279,100,115,Nejedlý Zdeněk,Rádl Emanuel
280,100,157,Nejedlý Zdeněk,Trapl Miloslav
281,101,131,Neuschl Robert,Smetana Augustin
282,103,104,Obrdlík Antonín,Obrdlíková Juliana
283,103,176,Obrdlík Antonín,Zwicker Bruno
284,104,24,Obrdlíková Juliana,Fischer Josef Ludvík
285,104,33,Obrdlíková Juliana,Galla Karel
286,104,83,Obrdlíková Juliana,Macků Jan
287,104,157,Obrdlíková Juliana,Trapl Miloslav
288,104,176,Obrdlíková Juliana,Zwicker Bruno
289,106,61,Pavlík Zdeněk,Kárníková Ludmila
290,106,69,Pavlík Zdeněk,Korčák Jaromír
291,106,76,Pavlík Zdeněk,Kučera Milan
292,106,121,Pavlík Zdeněk,Rychtaříková Jitka
293,107,58,Peroutka Ferdinand,Kalandra Záviš
294,108,46,Petrusek Miloslav,Chalupný Emanuel
295,108,94,Petrusek Miloslav,Mertl Jan
296,108,97,Petrusek Miloslav,Možný Ivo
297,108,99,Petrusek Miloslav,Nehněvajsa Jiří
298,113,101,Procházka Matěj,Neuschl Robert
299,115,21,Rádl Emanuel,Fajfr František
300,115,73,Rádl Emanuel,Krejčí František
301,115,107,Rádl Emanuel,Peroutka Ferdinand
302,115,145,Rádl Emanuel,Škrach Vasil Kaprálek
303,115,157,Rádl Emanuel,Trapl Miloslav
304,115,160,Rádl Emanuel,Ullrich Zdeněk
305,117,46,Reich Edvard,Chalupný Emanuel
306,117,152,Reich Edvard,Tauber Jan Bohumil
307,119,18,Richta Radovan,Dubská Irena
308,119,23,Richta Radovan,Filipec Jindřich
309,119,52,Richta Radovan,Jungmann Bohumil
310,125,143,Sedláček Oto,Šiklová Jiřina
311,125,161,Sedláček Oto,Urbánek Eduard
312,131,80,Smetana Augustin,Lindner Gustav Adolf
313,132,83,Solař Josef,Macků Jan
314,132,97,Solař Josef,Možný Ivo
315,134,24,Sorokin Pitirim Alexandrovič,Fischer Josef Ludvík
316,134,68,Sorokin Pitirim Alexandrovič,Kolaja Jiří Tomáš
317,134,120,Sorokin Pitirim Alexandrovič,Rouček Joseph Slabey
318,134,142,Sorokin Pitirim Alexandrovič,Šapoval Mykyta
319,134,157,Sorokin Pitirim Alexandrovič,Trapl Miloslav
320,134,160,Sorokin Pitirim Alexandrovič,Ullrich Zdeněk
321,134,176,Sorokin Pitirim Alexandrovič,Zwicker Bruno
322,134,178,Sorokin Pitirim Alexandrovič,Žmavc Ivan
323,136,35,Stark Werner,Gellner Ernest (Arnošt)
324,137,46,Strmiska Zdeněk,Chalupný Emanuel
325,137,65,Strmiska Zdeněk,Klofáč Jaroslav
326,137,108,Strmiska Zdeněk,Petrusek Miloslav
327,137,149,Strmiska Zdeněk,Šrubař Ilja
328,139,149,Suda Zdeněk,Šrubař Ilja
