id,id1,id2,name1,name2
395,125,78,Prostituce (MSgS),Manželství (MSgS)
396,125,147,Prostituce (MSgS),Patologie sociální (MSgS)
397,126,22,Průmysl (MSgS),Dělba práce (MSgS)
398,126,77,Průmysl (MSgS),Manažerismus (MSgS)
399,126,119,Průmysl (MSgS),Práce (MSgS)
400,126,126,Průmysl (MSgS),Průmysl (MSgS)
401,126,193,Průmysl (MSgS),Mínění veřejné (MSgS)
402,126,202,Průmysl (MSgS),Zemědělství (MSgS)
403,127,61,Podnik průmyslový (MSgS),Kapitalismus (MSgS)
404,127,191,Podnik průmyslový (MSgS),Vedení a řízení (MSgS)
405,128,15,Společnost předtřídní (MSgS),Otázka cikánská (MSgS)
406,128,31,Společnost předtřídní (MSgS),Skupiny etnické (MSgS)
407,128,170,Společnost předtřídní (MSgS),Stát (MSgS)
408,130,2,Psychoanalýza (MSgS),Agrese (MSgS)
409,130,12,Psychoanalýza (MSgS),Behaviorismus (MSgS)
410,130,124,Psychoanalýza (MSgS),Propaganda (MSgS)
411,130,131,Psychoanalýza (MSgS),Psychodrama a sociodrama (MSgS)
412,131,81,Psychodrama a sociodrama (MSgS),Společnost masová a kultura masová (MSgS)
413,131,163,Psychodrama a sociodrama (MSgS),Test sociometrický (MSgS)
414,133,185,Public relations (MSgS),Teorie a metody human relations (MSgS)
415,134,148,Rasa a rasové vztahy (MSgS),Psychologie sociální (MSgS)
416,135,76,Skupina referenční (MSgS),Skupina sociální malá (MSgS)
417,135,143,Skupina referenční (MSgS),Skupiny společenské (MSgS)
418,135,145,Skupina referenční (MSgS),Socializace (MSgS)
419,138,30,Rodina (MSgS),Ekonomika (MSgS)
420,138,74,Rodina (MSgS),Skupiny lokální (MSgS)
421,138,76,Rodina (MSgS),Skupina sociální malá (MSgS)
422,138,78,Rodina (MSgS),Manželství (MSgS)
423,138,81,Rodina (MSgS),Společnost masová a kultura masová (MSgS)
424,138,84,Rodina (MSgS),Mládež (MSgS)
425,138,90,Rodina (MSgS),Morálka (MSgS)
426,138,119,Rodina (MSgS),Práce (MSgS)
427,138,127,Rodina (MSgS),Podnik průmyslový (MSgS)
428,138,143,Rodina (MSgS),Skupiny společenské (MSgS)
429,138,145,Rodina (MSgS),Socializace (MSgS)
430,138,148,Rodina (MSgS),Psychologie sociální (MSgS)
431,138,155,Rodina (MSgS),Sociologie americká (MSgS)
432,138,156,Rodina (MSgS),Sociologie britská (MSgS)
433,138,164,Rodina (MSgS),Sociometrie (MSgS)
434,138,172,Rodina (MSgS),Status a role (MSgS)
