ID,ID1,ID2,NAME1,NAME2
146,95,112,Sociální problémy,Knihovna Sociálních problémů
147,95,118,Sociální problémy,Parlament (časopis)
148,96,77,Sociální revue,Fórum sociální politiky
149,99,41,Sociální studia,Masarykova univerzita v Brně
150,100,45,Sociologica,Palackého univerzita v Olomouci
151,101,21,Sociologická revue,Ukrajinský sociologický ústav
152,101,39,Sociologická revue,Karlova univerzita v Praze
153,101,41,Sociologická revue,Masarykova univerzita v Brně
154,101,96,Sociologická revue,Sociální revue
155,101,118,Sociologická revue,Parlament (časopis)
156,101,124,Sociologická revue,Kategorie:Vědecká a odborná periodika
157,103,15,Sociologický časopis / Czech Sociological Review,Sociologický ústav AV ČR
158,103,72,Sociologický časopis / Czech Sociological Review,Biograf
159,103,104,Sociologický časopis / Czech Sociological Review,Sociologický obzor
160,103,124,Sociologický časopis / Czech Sociological Review,Kategorie:Vědecká a odborná periodika
161,104,124,Sociologický obzor,Kategorie:Vědecká a odborná periodika
162,105,11,Sociologie a historie zemědělství,Institut sociologie venkova a historie zemědělství VÚZEI
163,106,107,Statistický obzor,Statistika
164,106,117,Statistický obzor,Demografie (časopis)
165,107,117,Statistika,Demografie (časopis)
166,109,39,Studia sociologica,Karlova univerzita v Praze
167,112,113,Knihovna Sociálních problémů,Sociologická knihovna MSS
168,112,115,Knihovna Sociálních problémů,Sociologické nakladatelství (SLON)
169,113,115,Sociologická knihovna MSS,Sociologické nakladatelství (SLON)
170,114,115,Sociologická knižnice nakladatelství Svoboda,Sociologické nakladatelství (SLON)
171,115,102,Sociologické nakladatelství (SLON),Sociologické aktuality
172,123,69,Kategorie:Vědecké společnosti a spolky,Spolek pro založení a vydržování soukromého institutu věd sociologických a filosofických
