ID,ID1,ID2,NAME1,NAME2
169,48,15,Illner Michal,Sociologický ústav AV ČR
170,48,16,Illner Michal,Sociologický ústav ČSAV
171,48,22,Illner Michal,Ústav pro filosofii a sociologii ČSAV
172,48,62,Illner Michal,Česká demografická společnost
173,48,102,Illner Michal,Sociologické aktuality
174,48,103,Illner Michal,Sociologický časopis / Czech Sociological Review
175,48,114,Illner Michal,Sociologická knižnice nakladatelství Svoboda
176,49,39,Jeřábek Hynek,Karlova univerzita v Praze
177,49,53,Jeřábek Hynek,Vysoká škola CEVRO Institut v Praze
178,49,60,Jeřábek Hynek,Západočeská univerzita v Plzni
179,50,16,Jodl Miroslav,Sociologický ústav ČSAV
180,51,45,Jochmann Vladimír,Palackého univerzita v Olomouci
181,52,25,Jungmann Bohumil,Ústav pro výzkum veřejného mínění FSÚ
182,52,26,Jungmann Bohumil,Ústav sociálně politických věd UK
183,52,30,Jungmann Bohumil,Výzkumný ústav sociálního rozvoje a práce
184,52,87,Jungmann Bohumil,Přehled vědecké a pedagogické práce kateder marxismu-leninismu
185,52,111,Jungmann Bohumil,Vědecké informace Ústavu marxismu-leninismu pro vysoké školy
186,53,18,Kabele Jiří,Sportpropag
187,53,39,Kabele Jiří,Karlova univerzita v Praze
188,54,17,Kadlec Vladimír,Sociologický ústav ČSS
189,54,65,Kadlec Vladimír,Masarykova sociologická společnost
190,55,16,Kadlecová Erika,Sociologický ústav ČSAV
191,55,57,Kadlecová Erika,Vysoká škola politická ÚV KSČ v Praze
192,55,64,Kadlecová Erika,Československá sociologická společnost při ČSAV
193,55,85,Kadlecová Erika,Nová mysl
194,56,71,Kaizl Josef,Athenaeum
195,56,83,Kaizl Josef,Naše doba
196,56,115,Kaizl Josef,Sociologické nakladatelství (SLON)
197,57,4,Kaláb Miloš,Vědecké kolegium filosofie a sociologie ČSAV
198,57,16,Kaláb Miloš,Sociologický ústav ČSAV
199,57,26,Kaláb Miloš,Ústav sociálně politických věd UK
200,57,64,Kaláb Miloš,Československá sociologická společnost při ČSAV
