index,Sociolog_1_ID,Sociolog_2_ID,Sociolog_1,Sociolog_2
6066,47,148,Charvát František,Šrámek Jan
6067,47,149,Charvát František,Šrubař Ilja
6068,47,150,Charvát František,Štefánek Anton
6069,47,151,Charvát František,Štern Evžen
6070,47,152,Charvát František,Tauber Jan Bohumil
6071,47,153,Charvát František,Teige Karel
6072,47,154,Charvát František,Teltšík Rudolf
6073,47,155,Charvát František,Tlustý Vojtěch
6074,47,156,Charvát František,Tomeš Igor
6075,47,157,Charvát František,Trapl Miloslav
6076,47,159,Charvát František,Uhlíř Antonín
6077,47,160,Charvát František,Ullrich Zdeněk
6078,47,161,Charvát František,Urbánek Eduard
6079,47,162,Charvát František,Vacek Lubomír
6080,47,163,Charvát František,Václavek Bedřich
6081,47,164,Charvát František,Vaněk Antonín
6082,47,165,Charvát František,Vašek Bedřich
6083,47,166,Charvát František,Večerník Jiří
6084,47,167,Charvát František,Verunáč Václav
6085,47,168,Charvát František,Voráček Josef
6086,47,169,Charvát František,Vybral Vladimír
6087,47,170,Charvát František,Weber Alfred
6088,47,171,Charvát František,Weyr František
6089,47,174,Charvát František,Ziegler Heinz Otto
6090,47,175,Charvát František,Zich František
6091,47,176,Charvát František,Zwicker Bruno
6092,47,178,Charvát František,Žmavc Ivan
6093,48,49,Illner Michal,Jeřábek Hynek
6094,48,50,Illner Michal,Jodl Miroslav
6095,48,51,Illner Michal,Jochmann Vladimír
6096,48,52,Illner Michal,Jungmann Bohumil
6097,48,53,Illner Michal,Kabele Jiří
6098,48,54,Illner Michal,Kadlec Vladimír
6099,48,55,Illner Michal,Kadlecová Erika
6100,48,57,Illner Michal,Kaláb Miloš
6101,48,58,Illner Michal,Kalandra Záviš
6102,48,59,Illner Michal,Kalinová Lenka
6103,48,60,Illner Michal,Kapr Jaroslav
6104,48,61,Illner Michal,Kárníková Ludmila
6105,48,62,Illner Michal,Keller Jan
6106,48,63,Illner Michal,Kettner Josef
6107,48,65,Illner Michal,Klofáč Jaroslav
6108,48,66,Illner Michal,Kohn Jindřich
6109,48,67,Illner Michal,Kohout Jaroslav
6110,48,68,Illner Michal,Kolaja Jiří Tomáš
6111,48,69,Illner Michal,Korčák Jaromír
6112,48,70,Illner Michal,Kozák Jan Blahoslav
6113,48,71,Illner Michal,Köttner Mojmír
6114,48,72,Illner Michal,Král Josef
6115,48,73,Illner Michal,Krejčí František
6116,48,74,Illner Michal,Krejčí Jaroslav
6117,48,75,Illner Michal,Krejčí Karel
6118,48,76,Illner Michal,Kučera Milan
6119,48,77,Illner Michal,Kunte Ladislav
6120,48,78,Illner Michal,Lamser Václav
6121,48,79,Illner Michal,Librová Hana
6122,48,81,Illner Michal,Linhart Jiří
6123,48,82,Illner Michal,Macek Josef
6124,48,83,Illner Michal,Macků Jan
6125,48,84,Illner Michal,Machonin Pavel
6126,48,85,Illner Michal,Machotka Otakar
6127,48,86,Illner Michal,Maiwald Karel
6128,48,88,Illner Michal,Malý Rudolf Ina
6129,48,89,Illner Michal,Mareš Petr
6130,48,91,Illner Michal,Masaryk Tomáš Garrigue
6131,48,92,Illner Michal,Masaryková Alice
6132,48,93,Illner Michal,Matějů Petr
6133,48,94,Illner Michal,Mertl Jan
6134,48,95,Illner Michal,Mlčoch Lubomír
6135,48,96,Illner Michal,Modráček František
6136,48,97,Illner Michal,Možný Ivo
6137,48,98,Illner Michal,Musil Jiří
6138,48,99,Illner Michal,Nehněvajsa Jiří
6139,48,100,Illner Michal,Nejedlý Zdeněk
6140,48,102,Illner Michal,Nový Lubomír
6141,48,103,Illner Michal,Obrdlík Antonín
6142,48,104,Illner Michal,Obrdlíková Juliana
6143,48,105,Illner Michal,Ovesný Miroslav
6144,48,106,Illner Michal,Pavlík Zdeněk
6145,48,107,Illner Michal,Peroutka Ferdinand
6146,48,108,Illner Michal,Petrusek Miloslav
6147,48,109,Illner Michal,Pistorius Theodor
6148,48,110,Illner Michal,Porket Josef Ludvík
6149,48,111,Illner Michal,Potůček Martin
6150,48,112,Illner Michal,Potužil František
6151,48,114,Illner Michal,Rabušic Ladislav
6152,48,115,Illner Michal,Rádl Emanuel
6153,48,116,Illner Michal,Reif Gustav
6154,48,117,Illner Michal,Reich Edvard
6155,48,118,Illner Michal,Reyl František
6156,48,119,Illner Michal,Richta Radovan
6157,48,120,Illner Michal,Rouček Joseph Slabey
6158,48,121,Illner Michal,Rychtaříková Jitka
6159,48,122,Illner Michal,Rýznar Václav
6160,48,123,Illner Michal,Řehák Jan
6161,48,124,Illner Michal,Sedláček Jan
6162,48,125,Illner Michal,Sedláček Oto
6163,48,126,Illner Michal,Sekot Aleš
6164,48,127,Illner Michal,Schoenbaum Emil
6165,48,128,Illner Michal,Sirovátka Tomáš
6166,48,130,Illner Michal,Slejška Dragoslav
6167,48,132,Illner Michal,Solař Josef
6168,48,133,Illner Michal,Soldát Alois
6169,48,134,Illner Michal,Sorokin Pitirim Alexandrovič
6170,48,135,Illner Michal,Srb Vladimír
6171,48,136,Illner Michal,Stark Werner
6172,48,137,Illner Michal,Strmiska Zdeněk
6173,48,138,Illner Michal,Střítecký Jaroslav
6174,48,139,Illner Michal,Suda Zdeněk
6175,48,140,Illner Michal,Sviták Ivan
6176,48,141,Illner Michal,Svoboda Ludvík
6177,48,143,Illner Michal,Šiklová Jiřina
6178,48,144,Illner Michal,Šíma Jaroslav
6179,48,145,Illner Michal,Škrach Vasil Kaprálek
6180,48,147,Illner Michal,Šnobl Jaroslav
6181,48,148,Illner Michal,Šrámek Jan
6182,48,149,Illner Michal,Šrubař Ilja
6183,48,150,Illner Michal,Štefánek Anton
6184,48,151,Illner Michal,Štern Evžen
6185,48,152,Illner Michal,Tauber Jan Bohumil
6186,48,153,Illner Michal,Teige Karel
6187,48,154,Illner Michal,Teltšík Rudolf
6188,48,155,Illner Michal,Tlustý Vojtěch
6189,48,156,Illner Michal,Tomeš Igor
6190,48,157,Illner Michal,Trapl Miloslav
6191,48,159,Illner Michal,Uhlíř Antonín
6192,48,160,Illner Michal,Ullrich Zdeněk
6193,48,161,Illner Michal,Urbánek Eduard
6194,48,162,Illner Michal,Vacek Lubomír
6195,48,163,Illner Michal,Václavek Bedřich
6196,48,164,Illner Michal,Vaněk Antonín
6197,48,165,Illner Michal,Vašek Bedřich
6198,48,166,Illner Michal,Večerník Jiří
6199,48,167,Illner Michal,Verunáč Václav
6200,48,168,Illner Michal,Voráček Josef
6201,48,169,Illner Michal,Vybral Vladimír
6202,48,170,Illner Michal,Weber Alfred
6203,48,171,Illner Michal,Weyr František
6204,48,173,Illner Michal,Winter Lev
6205,48,174,Illner Michal,Ziegler Heinz Otto
6206,48,175,Illner Michal,Zich František
6207,48,176,Illner Michal,Zwicker Bruno
6208,48,178,Illner Michal,Žmavc Ivan
6209,49,50,Jeřábek Hynek,Jodl Miroslav
6210,49,51,Jeřábek Hynek,Jochmann Vladimír
6211,49,52,Jeřábek Hynek,Jungmann Bohumil
6212,49,53,Jeřábek Hynek,Kabele Jiří
6213,49,54,Jeřábek Hynek,Kadlec Vladimír
6214,49,55,Jeřábek Hynek,Kadlecová Erika
6215,49,57,Jeřábek Hynek,Kaláb Miloš
6216,49,58,Jeřábek Hynek,Kalandra Záviš
6217,49,59,Jeřábek Hynek,Kalinová Lenka
6218,49,60,Jeřábek Hynek,Kapr Jaroslav
6219,49,61,Jeřábek Hynek,Kárníková Ludmila
6220,49,62,Jeřábek Hynek,Keller Jan
6221,49,65,Jeřábek Hynek,Klofáč Jaroslav
6222,49,67,Jeřábek Hynek,Kohout Jaroslav
6223,49,68,Jeřábek Hynek,Kolaja Jiří Tomáš
6224,49,69,Jeřábek Hynek,Korčák Jaromír
6225,49,70,Jeřábek Hynek,Kozák Jan Blahoslav
6226,49,71,Jeřábek Hynek,Köttner Mojmír
6227,49,72,Jeřábek Hynek,Král Josef
6228,49,74,Jeřábek Hynek,Krejčí Jaroslav
6229,49,75,Jeřábek Hynek,Krejčí Karel
6230,49,76,Jeřábek Hynek,Kučera Milan
6231,49,78,Jeřábek Hynek,Lamser Václav
6232,49,79,Jeřábek Hynek,Librová Hana
6233,49,81,Jeřábek Hynek,Linhart Jiří
6234,49,82,Jeřábek Hynek,Macek Josef
6235,49,83,Jeřábek Hynek,Macků Jan
6236,49,84,Jeřábek Hynek,Machonin Pavel
6237,49,85,Jeřábek Hynek,Machotka Otakar
6238,49,86,Jeřábek Hynek,Maiwald Karel
6239,49,88,Jeřábek Hynek,Malý Rudolf Ina
6240,49,89,Jeřábek Hynek,Mareš Petr
6241,49,92,Jeřábek Hynek,Masaryková Alice
6242,49,93,Jeřábek Hynek,Matějů Petr
6243,49,94,Jeřábek Hynek,Mertl Jan
6244,49,95,Jeřábek Hynek,Mlčoch Lubomír
6245,49,96,Jeřábek Hynek,Modráček František
6246,49,97,Jeřábek Hynek,Možný Ivo
6247,49,98,Jeřábek Hynek,Musil Jiří
6248,49,99,Jeřábek Hynek,Nehněvajsa Jiří
6249,49,100,Jeřábek Hynek,Nejedlý Zdeněk
6250,49,102,Jeřábek Hynek,Nový Lubomír
6251,49,103,Jeřábek Hynek,Obrdlík Antonín
6252,49,104,Jeřábek Hynek,Obrdlíková Juliana
6253,49,105,Jeřábek Hynek,Ovesný Miroslav
6254,49,106,Jeřábek Hynek,Pavlík Zdeněk
6255,49,107,Jeřábek Hynek,Peroutka Ferdinand
6256,49,108,Jeřábek Hynek,Petrusek Miloslav
6257,49,109,Jeřábek Hynek,Pistorius Theodor
6258,49,110,Jeřábek Hynek,Porket Josef Ludvík
6259,49,111,Jeřábek Hynek,Potůček Martin
6260,49,112,Jeřábek Hynek,Potužil František
6261,49,114,Jeřábek Hynek,Rabušic Ladislav
6262,49,116,Jeřábek Hynek,Reif Gustav
6263,49,119,Jeřábek Hynek,Richta Radovan
6264,49,120,Jeřábek Hynek,Rouček Joseph Slabey
6265,49,121,Jeřábek Hynek,Rychtaříková Jitka
6266,49,122,Jeřábek Hynek,Rýznar Václav
6267,49,123,Jeřábek Hynek,Řehák Jan
6268,49,124,Jeřábek Hynek,Sedláček Jan
6269,49,125,Jeřábek Hynek,Sedláček Oto
6270,49,126,Jeřábek Hynek,Sekot Aleš
6271,49,127,Jeřábek Hynek,Schoenbaum Emil
6272,49,128,Jeřábek Hynek,Sirovátka Tomáš
6273,49,130,Jeřábek Hynek,Slejška Dragoslav
6274,49,132,Jeřábek Hynek,Solař Josef
6275,49,133,Jeřábek Hynek,Soldát Alois
6276,49,134,Jeřábek Hynek,Sorokin Pitirim Alexandrovič
6277,49,135,Jeřábek Hynek,Srb Vladimír
6278,49,136,Jeřábek Hynek,Stark Werner
6279,49,137,Jeřábek Hynek,Strmiska Zdeněk
6280,49,138,Jeřábek Hynek,Střítecký Jaroslav
6281,49,139,Jeřábek Hynek,Suda Zdeněk
6282,49,140,Jeřábek Hynek,Sviták Ivan
6283,49,141,Jeřábek Hynek,Svoboda Ludvík
6284,49,143,Jeřábek Hynek,Šiklová Jiřina
6285,49,144,Jeřábek Hynek,Šíma Jaroslav
6286,49,147,Jeřábek Hynek,Šnobl Jaroslav
6287,49,148,Jeřábek Hynek,Šrámek Jan
6288,49,149,Jeřábek Hynek,Šrubař Ilja
6289,49,150,Jeřábek Hynek,Štefánek Anton
6290,49,152,Jeřábek Hynek,Tauber Jan Bohumil
6291,49,153,Jeřábek Hynek,Teige Karel
6292,49,155,Jeřábek Hynek,Tlustý Vojtěch
6293,49,156,Jeřábek Hynek,Tomeš Igor
6294,49,157,Jeřábek Hynek,Trapl Miloslav
6295,49,159,Jeřábek Hynek,Uhlíř Antonín
6296,49,160,Jeřábek Hynek,Ullrich Zdeněk
6297,49,161,Jeřábek Hynek,Urbánek Eduard
6298,49,162,Jeřábek Hynek,Vacek Lubomír
6299,49,164,Jeřábek Hynek,Vaněk Antonín
6300,49,165,Jeřábek Hynek,Vašek Bedřich
6301,49,166,Jeřábek Hynek,Večerník Jiří
6302,49,167,Jeřábek Hynek,Verunáč Václav
6303,49,168,Jeřábek Hynek,Voráček Josef
6304,49,169,Jeřábek Hynek,Vybral Vladimír
6305,49,170,Jeřábek Hynek,Weber Alfred
6306,49,171,Jeřábek Hynek,Weyr František
6307,49,175,Jeřábek Hynek,Zich František
6308,49,178,Jeřábek Hynek,Žmavc Ivan
6309,50,51,Jodl Miroslav,Jochmann Vladimír
6310,50,52,Jodl Miroslav,Jungmann Bohumil
6311,50,53,Jodl Miroslav,Kabele Jiří
6312,50,54,Jodl Miroslav,Kadlec Vladimír
6313,50,55,Jodl Miroslav,Kadlecová Erika
6314,50,57,Jodl Miroslav,Kaláb Miloš
6315,50,58,Jodl Miroslav,Kalandra Záviš
6316,50,59,Jodl Miroslav,Kalinová Lenka
6317,50,60,Jodl Miroslav,Kapr Jaroslav
6318,50,61,Jodl Miroslav,Kárníková Ludmila
6319,50,62,Jodl Miroslav,Keller Jan
6320,50,63,Jodl Miroslav,Kettner Josef
6321,50,65,Jodl Miroslav,Klofáč Jaroslav
6322,50,66,Jodl Miroslav,Kohn Jindřich
6323,50,67,Jodl Miroslav,Kohout Jaroslav
6324,50,68,Jodl Miroslav,Kolaja Jiří Tomáš
6325,50,69,Jodl Miroslav,Korčák Jaromír
6326,50,70,Jodl Miroslav,Kozák Jan Blahoslav
6327,50,71,Jodl Miroslav,Köttner Mojmír
6328,50,72,Jodl Miroslav,Král Josef
6329,50,73,Jodl Miroslav,Krejčí František
6330,50,74,Jodl Miroslav,Krejčí Jaroslav
6331,50,75,Jodl Miroslav,Krejčí Karel
6332,50,76,Jodl Miroslav,Kučera Milan
6333,50,77,Jodl Miroslav,Kunte Ladislav
6334,50,78,Jodl Miroslav,Lamser Václav
6335,50,79,Jodl Miroslav,Librová Hana
6336,50,81,Jodl Miroslav,Linhart Jiří
6337,50,82,Jodl Miroslav,Macek Josef
6338,50,83,Jodl Miroslav,Macků Jan
6339,50,84,Jodl Miroslav,Machonin Pavel
6340,50,85,Jodl Miroslav,Machotka Otakar
6341,50,86,Jodl Miroslav,Maiwald Karel
6342,50,88,Jodl Miroslav,Malý Rudolf Ina
6343,50,89,Jodl Miroslav,Mareš Petr
6344,50,91,Jodl Miroslav,Masaryk Tomáš Garrigue
6345,50,92,Jodl Miroslav,Masaryková Alice
6346,50,93,Jodl Miroslav,Matějů Petr
6347,50,94,Jodl Miroslav,Mertl Jan
6348,50,95,Jodl Miroslav,Mlčoch Lubomír
6349,50,96,Jodl Miroslav,Modráček František
6350,50,97,Jodl Miroslav,Možný Ivo
6351,50,98,Jodl Miroslav,Musil Jiří
6352,50,99,Jodl Miroslav,Nehněvajsa Jiří
6353,50,100,Jodl Miroslav,Nejedlý Zdeněk
6354,50,102,Jodl Miroslav,Nový Lubomír
6355,50,103,Jodl Miroslav,Obrdlík Antonín
6356,50,104,Jodl Miroslav,Obrdlíková Juliana
6357,50,105,Jodl Miroslav,Ovesný Miroslav
6358,50,106,Jodl Miroslav,Pavlík Zdeněk
6359,50,107,Jodl Miroslav,Peroutka Ferdinand
6360,50,108,Jodl Miroslav,Petrusek Miloslav
6361,50,109,Jodl Miroslav,Pistorius Theodor
6362,50,110,Jodl Miroslav,Porket Josef Ludvík
6363,50,111,Jodl Miroslav,Potůček Martin
6364,50,112,Jodl Miroslav,Potužil František
6365,50,114,Jodl Miroslav,Rabušic Ladislav
6366,50,115,Jodl Miroslav,Rádl Emanuel
6367,50,116,Jodl Miroslav,Reif Gustav
6368,50,117,Jodl Miroslav,Reich Edvard
6369,50,118,Jodl Miroslav,Reyl František
6370,50,119,Jodl Miroslav,Richta Radovan
6371,50,120,Jodl Miroslav,Rouček Joseph Slabey
6372,50,121,Jodl Miroslav,Rychtaříková Jitka
6373,50,122,Jodl Miroslav,Rýznar Václav
6374,50,123,Jodl Miroslav,Řehák Jan
6375,50,124,Jodl Miroslav,Sedláček Jan
6376,50,125,Jodl Miroslav,Sedláček Oto
6377,50,126,Jodl Miroslav,Sekot Aleš
6378,50,127,Jodl Miroslav,Schoenbaum Emil
6379,50,128,Jodl Miroslav,Sirovátka Tomáš
6380,50,130,Jodl Miroslav,Slejška Dragoslav
6381,50,132,Jodl Miroslav,Solař Josef
6382,50,133,Jodl Miroslav,Soldát Alois
6383,50,134,Jodl Miroslav,Sorokin Pitirim Alexandrovič
6384,50,135,Jodl Miroslav,Srb Vladimír
6385,50,136,Jodl Miroslav,Stark Werner
6386,50,137,Jodl Miroslav,Strmiska Zdeněk
6387,50,138,Jodl Miroslav,Střítecký Jaroslav
6388,50,139,Jodl Miroslav,Suda Zdeněk
6389,50,140,Jodl Miroslav,Sviták Ivan
6390,50,141,Jodl Miroslav,Svoboda Ludvík
6391,50,142,Jodl Miroslav,Šapoval Mykyta
6392,50,143,Jodl Miroslav,Šiklová Jiřina
6393,50,144,Jodl Miroslav,Šíma Jaroslav
6394,50,145,Jodl Miroslav,Škrach Vasil Kaprálek
6395,50,146,Jodl Miroslav,Šmejkal Karel
6396,50,147,Jodl Miroslav,Šnobl Jaroslav
6397,50,148,Jodl Miroslav,Šrámek Jan
6398,50,149,Jodl Miroslav,Šrubař Ilja
6399,50,150,Jodl Miroslav,Štefánek Anton
6400,50,151,Jodl Miroslav,Štern Evžen
6401,50,152,Jodl Miroslav,Tauber Jan Bohumil
6402,50,153,Jodl Miroslav,Teige Karel
6403,50,154,Jodl Miroslav,Teltšík Rudolf
6404,50,155,Jodl Miroslav,Tlustý Vojtěch
6405,50,156,Jodl Miroslav,Tomeš Igor
6406,50,157,Jodl Miroslav,Trapl Miloslav
6407,50,159,Jodl Miroslav,Uhlíř Antonín
6408,50,160,Jodl Miroslav,Ullrich Zdeněk
6409,50,161,Jodl Miroslav,Urbánek Eduard
6410,50,162,Jodl Miroslav,Vacek Lubomír
6411,50,163,Jodl Miroslav,Václavek Bedřich
6412,50,164,Jodl Miroslav,Vaněk Antonín
6413,50,165,Jodl Miroslav,Vašek Bedřich
6414,50,166,Jodl Miroslav,Večerník Jiří
6415,50,167,Jodl Miroslav,Verunáč Václav
6416,50,168,Jodl Miroslav,Voráček Josef
6417,50,169,Jodl Miroslav,Vybral Vladimír
6418,50,170,Jodl Miroslav,Weber Alfred
6419,50,171,Jodl Miroslav,Weyr František
6420,50,172,Jodl Miroslav,Von Wieser Friedrich
6421,50,173,Jodl Miroslav,Winter Lev
6422,50,174,Jodl Miroslav,Ziegler Heinz Otto
6423,50,175,Jodl Miroslav,Zich František
6424,50,176,Jodl Miroslav,Zwicker Bruno
6425,50,177,Jodl Miroslav,Žalud Augustin
6426,50,178,Jodl Miroslav,Žmavc Ivan
6427,51,52,Jochmann Vladimír,Jungmann Bohumil
6428,51,53,Jochmann Vladimír,Kabele Jiří
6429,51,54,Jochmann Vladimír,Kadlec Vladimír
6430,51,55,Jochmann Vladimír,Kadlecová Erika
6431,51,57,Jochmann Vladimír,Kaláb Miloš
6432,51,58,Jochmann Vladimír,Kalandra Záviš
6433,51,59,Jochmann Vladimír,Kalinová Lenka
6434,51,60,Jochmann Vladimír,Kapr Jaroslav
6435,51,61,Jochmann Vladimír,Kárníková Ludmila
6436,51,62,Jochmann Vladimír,Keller Jan
6437,51,63,Jochmann Vladimír,Kettner Josef
6438,51,65,Jochmann Vladimír,Klofáč Jaroslav
6439,51,66,Jochmann Vladimír,Kohn Jindřich
6440,51,67,Jochmann Vladimír,Kohout Jaroslav
6441,51,68,Jochmann Vladimír,Kolaja Jiří Tomáš
6442,51,69,Jochmann Vladimír,Korčák Jaromír
6443,51,70,Jochmann Vladimír,Kozák Jan Blahoslav
6444,51,71,Jochmann Vladimír,Köttner Mojmír
6445,51,72,Jochmann Vladimír,Král Josef
6446,51,73,Jochmann Vladimír,Krejčí František
6447,51,74,Jochmann Vladimír,Krejčí Jaroslav
6448,51,75,Jochmann Vladimír,Krejčí Karel
6449,51,76,Jochmann Vladimír,Kučera Milan
6450,51,77,Jochmann Vladimír,Kunte Ladislav
6451,51,78,Jochmann Vladimír,Lamser Václav
6452,51,79,Jochmann Vladimír,Librová Hana
6453,51,81,Jochmann Vladimír,Linhart Jiří
6454,51,82,Jochmann Vladimír,Macek Josef
6455,51,83,Jochmann Vladimír,Macků Jan
6456,51,84,Jochmann Vladimír,Machonin Pavel
6457,51,85,Jochmann Vladimír,Machotka Otakar
6458,51,86,Jochmann Vladimír,Maiwald Karel
6459,51,88,Jochmann Vladimír,Malý Rudolf Ina
6460,51,89,Jochmann Vladimír,Mareš Petr
6461,51,91,Jochmann Vladimír,Masaryk Tomáš Garrigue
6462,51,92,Jochmann Vladimír,Masaryková Alice
6463,51,93,Jochmann Vladimír,Matějů Petr
6464,51,94,Jochmann Vladimír,Mertl Jan
6465,51,95,Jochmann Vladimír,Mlčoch Lubomír
6466,51,96,Jochmann Vladimír,Modráček František
6467,51,97,Jochmann Vladimír,Možný Ivo
6468,51,98,Jochmann Vladimír,Musil Jiří
6469,51,99,Jochmann Vladimír,Nehněvajsa Jiří
6470,51,100,Jochmann Vladimír,Nejedlý Zdeněk
6471,51,102,Jochmann Vladimír,Nový Lubomír
6472,51,103,Jochmann Vladimír,Obrdlík Antonín
6473,51,104,Jochmann Vladimír,Obrdlíková Juliana
6474,51,105,Jochmann Vladimír,Ovesný Miroslav
6475,51,106,Jochmann Vladimír,Pavlík Zdeněk
6476,51,107,Jochmann Vladimír,Peroutka Ferdinand
6477,51,108,Jochmann Vladimír,Petrusek Miloslav
6478,51,109,Jochmann Vladimír,Pistorius Theodor
6479,51,110,Jochmann Vladimír,Porket Josef Ludvík
6480,51,111,Jochmann Vladimír,Potůček Martin
6481,51,112,Jochmann Vladimír,Potužil František
6482,51,114,Jochmann Vladimír,Rabušic Ladislav
6483,51,115,Jochmann Vladimír,Rádl Emanuel
6484,51,116,Jochmann Vladimír,Reif Gustav
6485,51,117,Jochmann Vladimír,Reich Edvard
6486,51,118,Jochmann Vladimír,Reyl František
6487,51,119,Jochmann Vladimír,Richta Radovan
6488,51,120,Jochmann Vladimír,Rouček Joseph Slabey
6489,51,121,Jochmann Vladimír,Rychtaříková Jitka
6490,51,122,Jochmann Vladimír,Rýznar Václav
6491,51,123,Jochmann Vladimír,Řehák Jan
6492,51,124,Jochmann Vladimír,Sedláček Jan
6493,51,125,Jochmann Vladimír,Sedláček Oto
6494,51,126,Jochmann Vladimír,Sekot Aleš
6495,51,127,Jochmann Vladimír,Schoenbaum Emil
6496,51,128,Jochmann Vladimír,Sirovátka Tomáš
6497,51,130,Jochmann Vladimír,Slejška Dragoslav
6498,51,132,Jochmann Vladimír,Solař Josef
6499,51,133,Jochmann Vladimír,Soldát Alois
6500,51,134,Jochmann Vladimír,Sorokin Pitirim Alexandrovič
6501,51,135,Jochmann Vladimír,Srb Vladimír
6502,51,136,Jochmann Vladimír,Stark Werner
6503,51,137,Jochmann Vladimír,Strmiska Zdeněk
6504,51,138,Jochmann Vladimír,Střítecký Jaroslav
6505,51,139,Jochmann Vladimír,Suda Zdeněk
6506,51,140,Jochmann Vladimír,Sviták Ivan
6507,51,141,Jochmann Vladimír,Svoboda Ludvík
6508,51,142,Jochmann Vladimír,Šapoval Mykyta
6509,51,143,Jochmann Vladimír,Šiklová Jiřina
6510,51,144,Jochmann Vladimír,Šíma Jaroslav
6511,51,145,Jochmann Vladimír,Škrach Vasil Kaprálek
6512,51,146,Jochmann Vladimír,Šmejkal Karel
6513,51,147,Jochmann Vladimír,Šnobl Jaroslav
6514,51,148,Jochmann Vladimír,Šrámek Jan
6515,51,149,Jochmann Vladimír,Šrubař Ilja
6516,51,150,Jochmann Vladimír,Štefánek Anton
6517,51,151,Jochmann Vladimír,Štern Evžen
6518,51,152,Jochmann Vladimír,Tauber Jan Bohumil
6519,51,153,Jochmann Vladimír,Teige Karel
6520,51,154,Jochmann Vladimír,Teltšík Rudolf
6521,51,155,Jochmann Vladimír,Tlustý Vojtěch
6522,51,156,Jochmann Vladimír,Tomeš Igor
6523,51,157,Jochmann Vladimír,Trapl Miloslav
6524,51,159,Jochmann Vladimír,Uhlíř Antonín
6525,51,160,Jochmann Vladimír,Ullrich Zdeněk
6526,51,161,Jochmann Vladimír,Urbánek Eduard
6527,51,162,Jochmann Vladimír,Vacek Lubomír
6528,51,163,Jochmann Vladimír,Václavek Bedřich
6529,51,164,Jochmann Vladimír,Vaněk Antonín
6530,51,165,Jochmann Vladimír,Vašek Bedřich
6531,51,166,Jochmann Vladimír,Večerník Jiří
6532,51,167,Jochmann Vladimír,Verunáč Václav
6533,51,168,Jochmann Vladimír,Voráček Josef
6534,51,169,Jochmann Vladimír,Vybral Vladimír
6535,51,170,Jochmann Vladimír,Weber Alfred
6536,51,171,Jochmann Vladimír,Weyr František
6537,51,172,Jochmann Vladimír,Von Wieser Friedrich
6538,51,173,Jochmann Vladimír,Winter Lev
6539,51,174,Jochmann Vladimír,Ziegler Heinz Otto
6540,51,175,Jochmann Vladimír,Zich František
6541,51,176,Jochmann Vladimír,Zwicker Bruno
6542,51,177,Jochmann Vladimír,Žalud Augustin
6543,51,178,Jochmann Vladimír,Žmavc Ivan
6544,52,53,Jungmann Bohumil,Kabele Jiří
6545,52,54,Jungmann Bohumil,Kadlec Vladimír
6546,52,55,Jungmann Bohumil,Kadlecová Erika
6547,52,57,Jungmann Bohumil,Kaláb Miloš
6548,52,58,Jungmann Bohumil,Kalandra Záviš
6549,52,59,Jungmann Bohumil,Kalinová Lenka
6550,52,60,Jungmann Bohumil,Kapr Jaroslav
6551,52,61,Jungmann Bohumil,Kárníková Ludmila
6552,52,62,Jungmann Bohumil,Keller Jan
6553,52,63,Jungmann Bohumil,Kettner Josef
6554,52,65,Jungmann Bohumil,Klofáč Jaroslav
6555,52,67,Jungmann Bohumil,Kohout Jaroslav
6556,52,68,Jungmann Bohumil,Kolaja Jiří Tomáš
6557,52,69,Jungmann Bohumil,Korčák Jaromír
6558,52,70,Jungmann Bohumil,Kozák Jan Blahoslav
6559,52,71,Jungmann Bohumil,Köttner Mojmír
6560,52,72,Jungmann Bohumil,Král Josef
6561,52,74,Jungmann Bohumil,Krejčí Jaroslav
6562,52,75,Jungmann Bohumil,Krejčí Karel
6563,52,76,Jungmann Bohumil,Kučera Milan
6564,52,77,Jungmann Bohumil,Kunte Ladislav
6565,52,78,Jungmann Bohumil,Lamser Václav
6566,52,79,Jungmann Bohumil,Librová Hana
6567,52,81,Jungmann Bohumil,Linhart Jiří
6568,52,82,Jungmann Bohumil,Macek Josef
6569,52,83,Jungmann Bohumil,Macků Jan
6570,52,84,Jungmann Bohumil,Machonin Pavel
6571,52,85,Jungmann Bohumil,Machotka Otakar
6572,52,86,Jungmann Bohumil,Maiwald Karel
6573,52,88,Jungmann Bohumil,Malý Rudolf Ina
6574,52,89,Jungmann Bohumil,Mareš Petr
6575,52,92,Jungmann Bohumil,Masaryková Alice
6576,52,93,Jungmann Bohumil,Matějů Petr
6577,52,94,Jungmann Bohumil,Mertl Jan
6578,52,95,Jungmann Bohumil,Mlčoch Lubomír
6579,52,96,Jungmann Bohumil,Modráček František
6580,52,97,Jungmann Bohumil,Možný Ivo
6581,52,98,Jungmann Bohumil,Musil Jiří
6582,52,99,Jungmann Bohumil,Nehněvajsa Jiří
6583,52,100,Jungmann Bohumil,Nejedlý Zdeněk
6584,52,102,Jungmann Bohumil,Nový Lubomír
6585,52,103,Jungmann Bohumil,Obrdlík Antonín
6586,52,104,Jungmann Bohumil,Obrdlíková Juliana
6587,52,105,Jungmann Bohumil,Ovesný Miroslav
6588,52,106,Jungmann Bohumil,Pavlík Zdeněk
6589,52,107,Jungmann Bohumil,Peroutka Ferdinand
6590,52,108,Jungmann Bohumil,Petrusek Miloslav
6591,52,109,Jungmann Bohumil,Pistorius Theodor
